184,MFX_CAR_3TipBC_2DWP HPFlatSloped,,MFX_CAR_3TipBC_2DWP HPFlatSloped.tml,Mayo_NIL\\MFX_CAR_3TipBC_2DWP HPFlatSloped.tml
184,MFX_CAR_3TipBC_2NTR4,,MFX_CAR_3TipBC_2NTR4.tml,Mayo_NIL\\MFX_CAR_3TipBC_2NTR4.tml
184,MFX_CAR_5DWP HPFlatSloped,,MFX_CAR_5DWP HPFlatSloped.tml,Mayo_NIL\\MFX_CAR_5DWP HPFlatSloped.tml
184,MFX_CAR_5NTR4,,MFX_CAR_5NTR4.tml,Mayo_NIL\\MFX_CAR_5NTR4.tml
149,SMP_CAR_24_Falcon15mL,Sample carrier with 24 positions with preloaded Falcon 15mL tubes,SMP_CAR_24_Falcon15mL.rck,MedTox\\SMP_CAR_24_Falcon15mL.rck
1021,,,MJR_384_TC.rck,MJ_Research\\MJR_384_TC.rck
1004,,,MJR_384_TC.rck,MJ_Research\\MJR_384_TC.rck
1021,,,MJR_96_TC.rck,MJ_Research\\MJR_96_TC.rck
1003,,,MJR_96_TC.rck,MJ_Research\\MJR_96_TC.rck
20006,4ml Tip with Filter,Tip Rack 24x 4ml Tip with Filter landscape oriented,4mlTF_L.rck,ML_STAR\\4mlTF_L.rck
20006,5ml Tip,Tip Rack 24x 5ml Tip landscape oriented,5mlT_L.rck,ML_STAR\\5mlT_L.rck
153,Car_TCC_1,Temperature controlled carrier 1,Car_TCC_1.tml,ML_STAR\\Car_TCC_1.tml
153,Car_TCC_2,Temperature controlled carrier 2,Car_TCC_2.tml,ML_STAR\\Car_TCC_2.tml
183,Car_Wash_1_1000ulNeedle,Third generation wash station 1 with 1000ul needles,Car_Wash_1_1000ulNeedle.tml,ML_STAR\\Car_Wash_1_1000ulNeedle.tml
183,Car_Wash_1_300ulNeedle,Third generation wash station 1 with 300ul needles,Car_Wash_1_300ulNeedle.tml,ML_STAR\\Car_Wash_1_300ulNeedle.tml
183,Car_Wash_2_1000ulNeedle,Third generation wash station 2 with 1000ul needles,Car_Wash_2_1000ulNeedle.tml,ML_STAR\\Car_Wash_2_1000ulNeedle.tml
183,Car_Wash_2_300ulNeedle,Third generation wash station 2 with 300ul needles,Car_Wash_2_300ulNeedle.tml,ML_STAR\\Car_Wash_2_300ulNeedle.tml
173,1000ul High Volume Tip with filter,Rack with 96 1000ul High Volume Tip with filter,HTF_L.rck,ML_STAR\\HTF_L.rck
173,1000ul High Volume Tip,Rack with 96 1000ul High Volume Tip,HT_L.rck,ML_STAR\\HT_L.rck
